trial,model,decision,score,altscore,rt,distance,countA,countB,maxspeed_front,maxspeed_back
AABABABBABBAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,6,7,7,0.5714285714285714,0.5714285714285714
AABABABBABBAAB,abscount,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
AABABABBABBAAB,likelihood_ratio,A,1.380211241711606,0,7,6,7,7,0.5714285714285714,0.5714285714285714
AABABABBABBAAB,naive_probability,A,0.75,0,1,6,7,7,0.5714285714285714,0.5714285714285714
ABAAABBBBAABAA,information,B,0.67988480751028646,0.54390784600822917,9,5,8,6,0.5714285714285714,0.5714285714285714
ABAAABBBBAABAA,relcount,A,0.6666666666666666,0.33333333333333337,3,5,8,6,0.5714285714285714,0.5714285714285714
ABAAABBBBAABAA,abscount,N,,,,5,8,6,0.5714285714285714,0.5714285714285714
ABAAABBBBAABAA,likelihood_ratio,A,1.380211241711606,0,5,5,8,6,0.5714285714285714,0.5714285714285714
ABAAABBBBAABAA,naive_probability,A,0.75,0,3,5,8,6,0.5714285714285714,0.5714285714285714
AAAABBBABBAAAA,information,A,0.67988480751028646,0.40793088450617188,8,6,9,5,0.5714285714285714,0.7142857142857143
AAAABBBABBAAAA,relcount,A,0.8,0.19999999999999996,5,6,9,5,0.5714285714285714,0.7142857142857143
AAAABBBABBAAAA,abscount,N,,,,6,9,5,0.5714285714285714,0.7142857142857143
AAAABBBABBAAAA,likelihood_ratio,A,1.346787486224656,0,9,6,9,5,0.5714285714285714,0.7142857142857143
AAAABBBABBAAAA,naive_probability,A,0.75,0,1,6,9,5,0.5714285714285714,0.7142857142857143
AAAABBBABBAAAB,information,A,0.67988480751028646,0.40793088450617188,8,7,8,6,0.5714285714285714,0.5714285714285714
AAAABBBABBAAAB,relcount,A,0.8,0.19999999999999996,5,7,8,6,0.5714285714285714,0.5714285714285714
AAAABBBABBAAAB,abscount,N,,,,7,8,6,0.5714285714285714,0.5714285714285714
AAAABBBABBAAAB,likelihood_ratio,A,1.346787486224656,0,9,7,8,6,0.5714285714285714,0.5714285714285714
AAAABBBABBAAAB,naive_probability,A,0.75,0,1,7,8,6,0.5714285714285714,0.5714285714285714
ABAAABBBBAABAB,information,B,0.67988480751028646,0.54390784600822917,9,4,7,7,0.5714285714285714,0.5714285714285714
ABAAABBBBAABAB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,7,7,0.5714285714285714,0.5714285714285714
ABAAABBBBAABAB,abscount,N,,,,4,7,7,0.5714285714285714,0.5714285714285714
ABAAABBBBAABAB,likelihood_ratio,A,1.380211241711606,0,5,4,7,7,0.5714285714285714,0.5714285714285714
ABAAABBBBAABAB,naive_probability,A,0.75,0,3,4,7,7,0.5714285714285714,0.5714285714285714
ABAAABAAAABAAA,information,A,0.67988480751028646,0.27195392300411458,7,6,11,3,0.7142857142857143,0.8571428571428571
ABAAABAAAABAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,6,11,3,0.7142857142857143,0.8571428571428571
ABAAABAAAABAAA,abscount,A,0.7142857142857143,0.21428571428571427,13,6,11,3,0.7142857142857143,0.8571428571428571
ABAAABAAAABAAA,likelihood_ratio,A,1.380211241711606,0,5,6,11,3,0.7142857142857143,0.8571428571428571
ABAAABAAAABAAA,naive_probability,A,0.75,0,3,6,11,3,0.7142857142857143,0.8571428571428571
ABAAABAAAABAAB,information,A,0.67988480751028646,0.27195392300411458,7,5,10,4,0.7142857142857143,0.7142857142857143
ABAAABAAAABAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,5,10,4,0.7142857142857143,0.7142857142857143
ABAAABAAAABAAB,abscount,A,0.7142857142857143,0.21428571428571427,13,5,10,4,0.7142857142857143,0.7142857142857143
ABAAABAAAABAAB,likelihood_ratio,A,1.380211241711606,0,5,5,10,4,0.7142857142857143,0.7142857142857143
ABAAABAAAABAAB,naive_probability,A,0.75,0,3,5,10,4,0.7142857142857143,0.7142857142857143
AAABBBBABBABBA,information,B,0.67988480751028646,0.54390784600822917,9,7,6,8,0.5714285714285714,0.5714285714285714
AAABBBBABBABBA,relcount,A,0.75,0.25,4,7,6,8,0.5714285714285714,0.5714285714285714
AAABBBBABBABBA,abscount,N,,,,7,6,8,0.5714285714285714,0.5714285714285714
AAABBBBABBABBA,likelihood_ratio,N,,,,7,6,8,0.5714285714285714,0.5714285714285714
AAABBBBABBABBA,naive_probability,A,0.75,0,1,7,6,8,0.5714285714285714,0.5714285714285714
ABBAABBAABBAAB,information,A,0.67988480751028646,0.54390784600822917,9,6,7,7,0.5714285714285714,0.5714285714285714
ABBAABBAABBAAB,relcount,B,0.6666666666666667,0.3333333333333333,3,6,7,7,0.5714285714285714,0.5714285714285714
ABBAABBAABBAAB,abscount,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
ABBAABBAABBAAB,likelihood_ratio,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
ABBAABBAABBAAB,naive_probability,B,0.75,0,2,6,7,7,0.5714285714285714,0.5714285714285714
ABBAABBAABBAAA,information,A,0.67988480751028646,0.54390784600822917,9,7,8,6,0.5714285714285714,0.7142857142857143
ABBAABBAABBAAA,relcount,B,0.6666666666666667,0.3333333333333333,3,7,8,6,0.5714285714285714,0.7142857142857143
ABBAABBAABBAAA,abscount,N,,,,7,8,6,0.5714285714285714,0.7142857142857143
ABBAABBAABBAAA,likelihood_ratio,N,,,,7,8,6,0.5714285714285714,0.7142857142857143
ABBAABBAABBAAA,naive_probability,B,0.75,0,2,7,8,6,0.5714285714285714,0.7142857142857143
ABABBABBBBAAAA,information,B,0.67988480751028646,0.40793088450617188,8,6,7,7,0.5714285714285714,0.5714285714285714
ABABBABBBBAAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,6,7,7,0.5714285714285714,0.5714285714285714
ABABBABBBBAAAA,abscount,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
ABABBABBBBAAAA,likelihood_ratio,B,-1.3469684045700776,0,13,6,7,7,0.5714285714285714,0.5714285714285714
ABABBABBBBAAAA,naive_probability,B,0.75,0,4,6,7,7,0.5714285714285714,0.5714285714285714
ABABBABBBBAAAB,information,B,0.67988480751028646,0.40793088450617188,8,5,6,8,0.5714285714285714,0.5714285714285714
ABABBABBBBAAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,5,6,8,0.5714285714285714,0.5714285714285714
ABABBABBBBAAAB,abscount,N,,,,5,6,8,0.5714285714285714,0.5714285714285714
ABABBABBBBAAAB,likelihood_ratio,B,-1.3469684045700776,0,13,5,6,8,0.5714285714285714,0.5714285714285714
ABABBABBBBAAAB,naive_probability,B,0.75,0,4,5,6,8,0.5714285714285714,0.5714285714285714
ABBABAAAABBBBB,information,A,0.67988480751028646,0.40793088450617188,8,7,6,8,0.5714285714285714,0.7142857142857143
ABBABAAAABBBBB,relcount,B,0.6666666666666667,0.3333333333333333,3,7,6,8,0.5714285714285714,0.7142857142857143
ABBABAAAABBBBB,abscount,N,,,,7,6,8,0.5714285714285714,0.7142857142857143
ABBABAAAABBBBB,likelihood_ratio,N,,,,7,6,8,0.5714285714285714,0.7142857142857143
ABBABAAAABBBBB,naive_probability,B,0.75,0,2,7,6,8,0.5714285714285714,0.7142857142857143
ABBABAAAABBBBA,information,A,0.67988480751028646,0.40793088450617188,8,6,7,7,0.5714285714285714,0.5714285714285714
ABBABAAAABBBBA,relcount,B,0.6666666666666667,0.3333333333333333,3,6,7,7,0.5714285714285714,0.5714285714285714
ABBABAAAABBBBA,abscount,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
ABBABAAAABBBBA,likelihood_ratio,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
ABBABAAAABBBBA,naive_probability,B,0.75,0,2,6,7,7,0.5714285714285714,0.5714285714285714
AABAAAABBABAAB,information,A,0.67988480751028646,0.13597696150205729,6,6,9,5,0.8571428571428571,0.5714285714285714
AABAAAABBABAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,6,9,5,0.8571428571428571,0.5714285714285714
AABAAAABBABAAB,abscount,N,,,,6,9,5,0.8571428571428571,0.5714285714285714
AABAAAABBABAAB,likelihood_ratio,A,1.380211241711606,0,5,6,9,5,0.8571428571428571,0.5714285714285714
AABAAAABBABAAB,naive_probability,A,0.75,0,1,6,9,5,0.8571428571428571,0.5714285714285714
ABBBBBAAABBABA,information,B,0.67988480751028646,0.13597696150205729,6,7,6,8,0.7142857142857143,0.5714285714285714
ABBBBBAAABBABA,relcount,B,0.6666666666666667,0.3333333333333333,3,7,6,8,0.7142857142857143,0.5714285714285714
ABBBBBAAABBABA,abscount,N,,,,7,6,8,0.7142857142857143,0.5714285714285714
ABBBBBAAABBABA,likelihood_ratio,B,-1.380211241711606,0,5,7,6,8,0.7142857142857143,0.5714285714285714
ABBBBBAAABBABA,naive_probability,B,0.75,0,2,7,6,8,0.7142857142857143,0.5714285714285714
AAABBBAABBABBB,information,A,0.67988480751028646,0.40793088450617188,8,5,6,8,0.5714285714285714,0.7142857142857143
AAABBBAABBABBB,relcount,A,0.75,0.25,4,5,6,8,0.5714285714285714,0.7142857142857143
AAABBBAABBABBB,abscount,N,,,,5,6,8,0.5714285714285714,0.7142857142857143
AAABBBAABBABBB,likelihood_ratio,N,,,,5,6,8,0.5714285714285714,0.7142857142857143
AAABBBAABBABBB,naive_probability,A,0.75,0,1,5,6,8,0.5714285714285714,0.7142857142857143
ABBBBABAAABBAB,information,B,0.67988480751028646,0.27195392300411458,7,7,6,8,0.7142857142857143,0.5714285714285714
ABBBBABAAABBAB,relcount,B,0.6666666666666667,0.3333333333333333,3,7,6,8,0.7142857142857143,0.5714285714285714
ABBBBABAAABBAB,abscount,N,,,,7,6,8,0.7142857142857143,0.5714285714285714
ABBBBABAAABBAB,likelihood_ratio,B,-1.380211241711606,0,5,7,6,8,0.7142857142857143,0.5714285714285714
ABBBBABAAABBAB,naive_probability,B,0.75,0,2,7,6,8,0.7142857142857143,0.5714285714285714
AAAAABAABBBABA,information,A,0.67988480751028646,0.0,5,6,9,5,0.8571428571428571,0.5714285714285714
AAAAABAABBBABA,relcount,A,0.8333333333333334,0.16666666666666663,6,6,9,5,0.8571428571428571,0.5714285714285714
AAAAABAABBBABA,abscount,N,,,,6,9,5,0.8571428571428571,0.5714285714285714
AAAAABAABBBABA,likelihood_ratio,A,1.4771212547196622,0,7,6,9,5,0.8571428571428571,0.5714285714285714
AAAAABAABBBABA,naive_probability,A,0.75,0,1,6,9,5,0.8571428571428571,0.5714285714285714
ABBBBBAAABBABB,information,B,0.67988480751028646,0.13597696150205729,6,6,5,9,0.7142857142857143,0.5714285714285714
ABBBBBAAABBABB,relcount,B,0.6666666666666667,0.3333333333333333,3,6,5,9,0.7142857142857143,0.5714285714285714
ABBBBBAAABBABB,abscount,N,,,,6,5,9,0.7142857142857143,0.5714285714285714
ABBBBBAAABBABB,likelihood_ratio,B,-1.380211241711606,0,5,6,5,9,0.7142857142857143,0.5714285714285714
ABBBBBAAABBABB,naive_probability,B,0.75,0,2,6,5,9,0.7142857142857143,0.5714285714285714
AAAAABAABBBABB,information,A,0.67988480751028646,0.0,5,7,8,6,0.8571428571428571,0.7142857142857143
AAAAABAABBBABB,relcount,A,0.8333333333333334,0.16666666666666663,6,7,8,6,0.8571428571428571,0.7142857142857143
AAAAABAABBBABB,abscount,N,,,,7,8,6,0.8571428571428571,0.7142857142857143
AAAAABAABBBABB,likelihood_ratio,A,1.4771212547196622,0,7,7,8,6,0.8571428571428571,0.7142857142857143
AAAAABAABBBABB,naive_probability,A,0.75,0,1,7,8,6,0.8571428571428571,0.7142857142857143
AABBBAAAAABBAA,information,A,0.67988480751028646,0.40793088450617188,8,6,9,5,0.5714285714285714,0.7142857142857143
AABBBAAAAABBAA,relcount,A,0.6666666666666666,0.33333333333333337,3,6,9,5,0.5714285714285714,0.7142857142857143
AABBBAAAAABBAA,abscount,N,,,,6,9,5,0.5714285714285714,0.7142857142857143
AABBBAAAAABBAA,likelihood_ratio,A,1.3837710524778262,0,11,6,9,5,0.5714285714285714,0.7142857142857143
AABBBAAAAABBAA,naive_probability,A,0.75,0,1,6,9,5,0.5714285714285714,0.7142857142857143
AABBBAAAAABBAB,information,A,0.67988480751028646,0.40793088450617188,8,7,8,6,0.5714285714285714,0.5714285714285714
AABBBAAAAABBAB,relcount,A,0.6666666666666666,0.33333333333333337,3,7,8,6,0.5714285714285714,0.5714285714285714
AABBBAAAAABBAB,abscount,N,,,,7,8,6,0.5714285714285714,0.5714285714285714
AABBBAAAAABBAB,likelihood_ratio,A,1.3837710524778262,0,11,7,8,6,0.5714285714285714,0.5714285714285714
AABBBAAAAABBAB,naive_probability,A,0.75,0,1,7,8,6,0.5714285714285714,0.5714285714285714
AABBBBBABBBABB,information,B,0.67988480751028646,0.27195392300411458,7,5,4,10,0.7142857142857143,0.7142857142857143
AABBBBBABBBABB,relcount,A,0.6666666666666666,0.33333333333333337,3,5,4,10,0.7142857142857143,0.7142857142857143
AABBBBBABBBABB,abscount,B,0.7142857142857143,0.2857142857142857,14,5,4,10,0.7142857142857143,0.7142857142857143
AABBBBBABBBABB,likelihood_ratio,B,-1.4648867983026506,0,10,5,4,10,0.7142857142857143,0.7142857142857143
AABBBBBABBBABB,naive_probability,A,0.75,0,1,5,4,10,0.7142857142857143,0.7142857142857143
AABBBBBABBBABA,information,B,0.67988480751028646,0.27195392300411458,7,4,5,9,0.7142857142857143,0.5714285714285714
AABBBBBABBBABA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,5,9,0.7142857142857143,0.5714285714285714
AABBBBBABBBABA,abscount,N,,,,4,5,9,0.7142857142857143,0.5714285714285714
AABBBBBABBBABA,likelihood_ratio,B,-1.4648867983026506,0,10,4,5,9,0.7142857142857143,0.5714285714285714
AABBBBBABBBABA,naive_probability,A,0.75,0,1,4,5,9,0.7142857142857143,0.5714285714285714
AABBAABAAABAAB,information,A,0.67988480751028646,0.40793088450617188,8,6,9,5,0.5714285714285714,0.7142857142857143
AABBAABAAABAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,6,9,5,0.5714285714285714,0.7142857142857143
AABBAABAAABAAB,abscount,N,,,,6,9,5,0.5714285714285714,0.7142857142857143
AABBAABAAABAAB,likelihood_ratio,A,1.4259687322722812,0,9,6,9,5,0.5714285714285714,0.7142857142857143
AABBAABAAABAAB,naive_probability,A,0.75,0,1,6,9,5,0.5714285714285714,0.7142857142857143
AABBAABAAABAAA,information,A,0.67988480751028646,0.40793088450617188,8,5,10,4,0.5714285714285714,0.8571428571428571
AABBAABAAABAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,5,10,4,0.5714285714285714,0.8571428571428571
AABBAABAAABAAA,abscount,A,0.7142857142857143,0.2857142857142857,14,5,10,4,0.5714285714285714,0.8571428571428571
AABBAABAAABAAA,likelihood_ratio,A,1.4259687322722812,0,9,5,10,4,0.5714285714285714,0.8571428571428571
AABBAABAAABAAA,naive_probability,A,0.75,0,1,5,10,4,0.5714285714285714,0.8571428571428571
AABBBABBBABABA,information,B,0.67988480751028646,0.40793088450617188,8,3,6,8,0.5714285714285714,0.5714285714285714
AABBBABBBABABA,relcount,A,0.6666666666666666,0.33333333333333337,3,3,6,8,0.5714285714285714,0.5714285714285714
AABBBABBBABABA,abscount,N,,,,3,6,8,0.5714285714285714,0.5714285714285714
AABBBABBBABABA,likelihood_ratio,B,-1.4171948079647758,0,14,3,6,8,0.5714285714285714,0.5714285714285714
AABBBABBBABABA,naive_probability,A,0.75,0,1,3,6,8,0.5714285714285714,0.5714285714285714
AABBBABBBABABB,information,B,0.67988480751028646,0.40793088450617188,8,4,5,9,0.5714285714285714,0.7142857142857143
AABBBABBBABABB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,5,9,0.5714285714285714,0.7142857142857143
AABBBABBBABABB,abscount,N,,,,4,5,9,0.5714285714285714,0.7142857142857143
AABBBABBBABABB,likelihood_ratio,B,-1.547528576459782,0,14,4,5,9,0.5714285714285714,0.7142857142857143
AABBBABBBABABB,naive_probability,A,0.75,0,1,4,5,9,0.5714285714285714,0.7142857142857143
AAABBBABBAABBA,information,B,0.67988480751028646,0.54390784600822917,9,6,7,7,0.5714285714285714,0.5714285714285714
AAABBBABBAABBA,relcount,A,0.75,0.25,4,6,7,7,0.5714285714285714,0.5714285714285714
AAABBBABBAABBA,abscount,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
AAABBBABBAABBA,likelihood_ratio,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
AAABBBABBAABBA,naive_probability,A,0.75,0,1,6,7,7,0.5714285714285714,0.5714285714285714
AAABBBABBAABBB,information,B,0.67988480751028646,0.54390784600822917,9,5,6,8,0.5714285714285714,0.7142857142857143
AAABBBABBAABBB,relcount,A,0.75,0.25,4,5,6,8,0.5714285714285714,0.7142857142857143
AAABBBABBAABBB,abscount,N,,,,5,6,8,0.5714285714285714,0.7142857142857143
AAABBBABBAABBB,likelihood_ratio,N,,,,5,6,8,0.5714285714285714,0.7142857142857143
AAABBBABBAABBB,naive_probability,A,0.75,0,1,5,6,8,0.5714285714285714,0.7142857142857143
ABAAABAAAABBAB,information,A,0.67988480751028646,0.27195392300411458,7,4,9,5,0.7142857142857143,0.5714285714285714
ABAAABAAAABBAB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,9,5,0.7142857142857143,0.5714285714285714
ABAAABAAAABBAB,abscount,N,,,,4,9,5,0.7142857142857143,0.5714285714285714
ABAAABAAAABBAB,likelihood_ratio,A,1.380211241711606,0,5,4,9,5,0.7142857142857143,0.5714285714285714
ABAAABAAAABBAB,naive_probability,A,0.75,0,3,4,9,5,0.7142857142857143,0.5714285714285714
ABAAABAAAABBAA,information,A,0.67988480751028646,0.27195392300411458,7,5,10,4,0.7142857142857143,0.7142857142857143
ABAAABAAAABBAA,relcount,A,0.6666666666666666,0.33333333333333337,3,5,10,4,0.7142857142857143,0.7142857142857143
ABAAABAAAABBAA,abscount,A,0.7142857142857143,0.2857142857142857,14,5,10,4,0.7142857142857143,0.7142857142857143
ABAAABAAAABBAA,likelihood_ratio,A,1.380211241711606,0,5,5,10,4,0.7142857142857143,0.7142857142857143
ABAAABAAAABBAA,naive_probability,A,0.75,0,3,5,10,4,0.7142857142857143,0.7142857142857143
ABABBBBBAABBBB,information,B,0.67988480751028646,0.27195392300411458,7,5,4,10,0.7142857142857143,0.7142857142857143
ABABBBBBAABBBB,relcount,A,0.6666666666666666,0.33333333333333337,3,5,4,10,0.7142857142857143,0.7142857142857143
ABABBBBBAABBBB,abscount,B,0.7142857142857143,0.2857142857142857,14,5,4,10,0.7142857142857143,0.7142857142857143
ABABBBBBAABBBB,likelihood_ratio,B,-1.3521825181113623,0,9,5,4,10,0.7142857142857143,0.7142857142857143
ABABBBBBAABBBB,naive_probability,B,0.75,0,4,5,4,10,0.7142857142857143,0.7142857142857143
ABAAAAAABAABAA,information,A,0.67988480751028646,0.13597696150205729,6,6,11,3,0.8571428571428571,0.7142857142857143
ABAAAAAABAABAA,relcount,A,0.6666666666666666,0.33333333333333337,3,6,11,3,0.8571428571428571,0.7142857142857143
ABAAAAAABAABAA,abscount,A,0.7142857142857143,0.21428571428571427,13,6,11,3,0.8571428571428571,0.7142857142857143
ABAAAAAABAABAA,likelihood_ratio,A,1.380211241711606,0,5,6,11,3,0.8571428571428571,0.7142857142857143
ABAAAAAABAABAA,naive_probability,A,0.75,0,3,6,11,3,0.8571428571428571,0.7142857142857143
ABAAAAAABAABAB,information,A,0.67988480751028646,0.13597696150205729,6,5,10,4,0.8571428571428571,0.5714285714285714
ABAAAAAABAABAB,relcount,A,0.6666666666666666,0.33333333333333337,3,5,10,4,0.8571428571428571,0.5714285714285714
ABAAAAAABAABAB,abscount,A,0.7142857142857143,0.21428571428571427,13,5,10,4,0.8571428571428571,0.5714285714285714
ABAAAAAABAABAB,likelihood_ratio,A,1.380211241711606,0,5,5,10,4,0.8571428571428571,0.5714285714285714
ABAAAAAABAABAB,naive_probability,A,0.75,0,3,5,10,4,0.8571428571428571,0.5714285714285714
ABABBBBBAABBBA,information,B,0.67988480751028646,0.27195392300411458,7,6,5,9,0.7142857142857143,0.5714285714285714
ABABBBBBAABBBA,relcount,A,0.6666666666666666,0.33333333333333337,3,6,5,9,0.7142857142857143,0.5714285714285714
ABABBBBBAABBBA,abscount,N,,,,6,5,9,0.7142857142857143,0.5714285714285714
ABABBBBBAABBBA,likelihood_ratio,B,-1.3521825181113623,0,9,6,5,9,0.7142857142857143,0.5714285714285714
ABABBBBBAABBBA,naive_probability,B,0.75,0,4,6,5,9,0.7142857142857143,0.5714285714285714
AABAABAAABAABA,information,A,0.67988480751028646,0.27195392300411458,7,7,10,4,0.7142857142857143,0.7142857142857143
AABAABAAABAABA,relcount,A,0.6666666666666666,0.33333333333333337,3,7,10,4,0.7142857142857143,0.7142857142857143
AABAABAAABAABA,abscount,A,0.7142857142857143,0.2857142857142857,14,7,10,4,0.7142857142857143,0.7142857142857143
AABAABAAABAABA,likelihood_ratio,A,1.380211241711606,0,5,7,10,4,0.7142857142857143,0.7142857142857143
AABAABAAABAABA,naive_probability,A,0.75,0,1,7,10,4,0.7142857142857143,0.7142857142857143
AABAABAAABAABB,information,A,0.67988480751028646,0.27195392300411458,7,6,9,5,0.7142857142857143,0.5714285714285714
AABAABAAABAABB,relcount,A,0.6666666666666666,0.33333333333333337,3,6,9,5,0.7142857142857143,0.5714285714285714
AABAABAAABAABB,abscount,N,,,,6,9,5,0.7142857142857143,0.5714285714285714
AABAABAAABAABB,likelihood_ratio,A,1.380211241711606,0,5,6,9,5,0.7142857142857143,0.5714285714285714
AABAABAAABAABB,naive_probability,A,0.75,0,1,6,9,5,0.7142857142857143,0.5714285714285714
AABAABAAABBABA,information,A,0.67988480751028646,0.27195392300411458,7,6,9,5,0.7142857142857143,0.5714285714285714
AABAABAAABBABA,relcount,A,0.6666666666666666,0.33333333333333337,3,6,9,5,0.7142857142857143,0.5714285714285714
AABAABAAABBABA,abscount,N,,,,6,9,5,0.7142857142857143,0.5714285714285714
AABAABAAABBABA,likelihood_ratio,A,1.380211241711606,0,5,6,9,5,0.7142857142857143,0.5714285714285714
AABAABAAABBABA,naive_probability,A,0.75,0,1,6,9,5,0.7142857142857143,0.5714285714285714
AAAABABABBAABB,information,A,0.67988480751028646,0.13597696150205729,6,5,8,6,0.7142857142857143,0.5714285714285714
AAAABABABBAABB,relcount,A,0.8,0.19999999999999996,5,5,8,6,0.7142857142857143,0.5714285714285714
AAAABABABBAABB,abscount,N,,,,5,8,6,0.7142857142857143,0.5714285714285714
AAAABABABBAABB,likelihood_ratio,A,1.301029995663981,0,6,5,8,6,0.7142857142857143,0.5714285714285714
AAAABABABBAABB,naive_probability,A,0.75,0,1,5,8,6,0.7142857142857143,0.5714285714285714
AABAABAAABBABB,information,A,0.67988480751028646,0.27195392300411458,7,7,8,6,0.7142857142857143,0.5714285714285714
AABAABAAABBABB,relcount,A,0.6666666666666666,0.33333333333333337,3,7,8,6,0.7142857142857143,0.5714285714285714
AABAABAAABBABB,abscount,N,,,,7,8,6,0.7142857142857143,0.5714285714285714
AABAABAAABBABB,likelihood_ratio,A,1.380211241711606,0,5,7,8,6,0.7142857142857143,0.5714285714285714
